uf;municipio;evento;data_referencia;agente;arma;faixa_etaria;feminino;masculino;nao_informado;total_vitima;total;total_peso;abrangencia;formulario
SP;SALES OLIVEIRA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SALESÓPOLIS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SALMOURÃO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SALTINHO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SALTO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SALTO DE PIRAPORA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SALTO GRANDE;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANDOVALINA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA ADÉLIA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA ALBERTINA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA BÁRBARA D'OESTE;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA BRANCA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CLARA D'OESTE;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CRUZ DA CONCEIÇÃO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CRUZ DA ESPERANÇA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CRUZ DAS PALMEIRAS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA CRUZ DO RIO PARDO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA ERNESTINA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA FÉ DO SUL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA GERTRUDES;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA ISABEL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA LÚCIA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA MARIA DA SERRA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA MERCEDES;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA RITA DO PASSA QUATRO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA RITA D'OESTE;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA ROSA DE VITERBO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTA SALETE;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTANA DA PONTE PENSA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTANA DE PARNAÍBA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANASTÁCIO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANDRÉ;Lesão corporal seguida de morte;01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DA ALEGRIA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DE POSSE;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DO ARACANGUÁ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DO JARDIM;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO ANTÔNIO DO PINHAL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTO EXPEDITO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTÓPOLIS DO AGUAPEÍ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTOS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO BENTO DO SAPUCAÍ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO BERNARDO DO CAMPO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO CAETANO DO SUL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO CARLOS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO FRANCISCO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DA BOA VISTA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DAS DUAS PONTES;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DE IRACEMA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DO PAU D'ALHO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOAQUIM DA BARRA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DA BELA VISTA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DO BARREIRO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DO RIO PARDO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DO RIO PRETO;Lesão corporal seguida de morte;01/04/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;SÃO JOSÉ DOS CAMPOS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO LOURENÇO DA SERRA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO LUIZ DO PARAITINGA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO MANUEL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO MIGUEL ARCANJO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO PAULO;Lesão corporal seguida de morte;01/04/25;;;;0;5;0;5;;;Estadual;Formulário 1
SP;SÃO PEDRO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO PEDRO DO TURVO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO ROQUE;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO SEBASTIÃO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO SEBASTIÃO DA GRAMA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO SIMÃO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO VICENTE;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SARAPUÍ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SARUTAIÁ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SEBASTIANÓPOLIS DO SUL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERRA AZUL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERRA NEGRA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERRANA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERTÃOZINHO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SETE BARRAS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SEVERÍNIA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SILVEIRAS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SOCORRO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SOROCABA;Lesão corporal seguida de morte;01/04/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;SUD MENNUCCI;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SUMARÉ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SUZANÁPOLIS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SUZANO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TABAPUÃ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TABATINGA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TABOÃO DA SERRA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TACIBA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAGUAÍ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAIAÇU;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAIÚVA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAMBAÚ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TANABI;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAPIRAÍ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAPIRATIBA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAQUARAL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAQUARITINGA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAQUARITUBA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAQUARIVAÍ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TARABAI;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TARUMÃ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TATUÍ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAUBATÉ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TEJUPÁ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TEODORO SAMPAIO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TERRA ROXA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TIETÊ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TIMBURI;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TORRE DE PEDRA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TORRINHA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TRABIJU;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TREMEMBÉ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TRÊS FRONTEIRAS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TUIUTI;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TUPÃ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TUPI PAULISTA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TURIÚBA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TURMALINA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UBARANA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UBATUBA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UBIRAJARA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UCHOA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UNIÃO PAULISTA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;URÂNIA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;URU;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;URUPÊS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VALENTIM GENTIL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VALINHOS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VALPARAÍSO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VARGEM;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VARGEM GRANDE DO SUL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VARGEM GRANDE PAULISTA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VÁRZEA PAULISTA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VERA CRUZ;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VINHEDO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VIRADOURO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VISTA ALEGRE DO ALTO;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VITÓRIA BRASIL;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VOTORANTIM;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VOTUPORANGA;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ZACARIAS;Lesão corporal seguida de morte;01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ADAMANTINA;Mandado de prisão cumprido;01/01/25;;;;;;;;16;;Estadual;Formulário 8
SP;ADOLFO;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;AGUAÍ;Mandado de prisão cumprido;01/01/25;;;;;;;;6;;Estadual;Formulário 8
SP;ÁGUAS DA PRATA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ÁGUAS DE LINDÓIA;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;ÁGUAS DE SANTA BÁRBARA;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;ÁGUAS DE SÃO PEDRO;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;AGUDOS;Mandado de prisão cumprido;01/01/25;;;;;;;;4;;Estadual;Formulário 8
SP;ALAMBARI;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ALFREDO MARCONDES;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ALTAIR;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ALTINÓPOLIS;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ALTO ALEGRE;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ALUMÍNIO;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ÁLVARES FLORENCE;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ÁLVARES MACHADO;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;ÁLVARO DE CARVALHO;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ALVINLÂNDIA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;AMERICANA;Mandado de prisão cumprido;01/01/25;;;;;;;;30;;Estadual;Formulário 8
SP;AMÉRICO BRASILIENSE;Mandado de prisão cumprido;01/01/25;;;;;;;;6;;Estadual;Formulário 8
SP;AMÉRICO DE CAMPOS;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;AMPARO;Mandado de prisão cumprido;01/01/25;;;;;;;;8;;Estadual;Formulário 8
SP;ANALÂNDIA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ANDRADINA;Mandado de prisão cumprido;01/01/25;;;;;;;;11;;Estadual;Formulário 8
SP;ANGATUBA;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;ANHEMBI;Mandado de prisão cumprido;01/01/25;;;;;;;;2;;Estadual;Formulário 8
SP;ANHUMAS;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;APARECIDA;Mandado de prisão cumprido;01/01/25;;;;;;;;11;;Estadual;Formulário 8
SP;APARECIDA D'OESTE;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;APIAÍ;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;ARAÇARIGUAMA;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;ARAÇATUBA;Mandado de prisão cumprido;01/01/25;;;;;;;;27;;Estadual;Formulário 8
SP;ARAÇOIABA DA SERRA;Mandado de prisão cumprido;01/01/25;;;;;;;;4;;Estadual;Formulário 8
SP;ARAMINA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ARANDU;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ARAPEÍ;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ARARAQUARA;Mandado de prisão cumprido;01/01/25;;;;;;;;44;;Estadual;Formulário 8
SP;ARARAS;Mandado de prisão cumprido;01/01/25;;;;;;;;29;;Estadual;Formulário 8
SP;ARCO-ÍRIS;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;AREALVA;Mandado de prisão cumprido;01/01/25;;;;;;;;2;;Estadual;Formulário 8
SP;AREIAS;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;AREIÓPOLIS;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ARIRANHA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ARTUR NOGUEIRA;Mandado de prisão cumprido;01/01/25;;;;;;;;9;;Estadual;Formulário 8
SP;ARUJÁ;Mandado de prisão cumprido;01/01/25;;;;;;;;17;;Estadual;Formulário 8
SP;ASPÁSIA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;ASSIS;Mandado de prisão cumprido;01/01/25;;;;;;;;46;;Estadual;Formulário 8
SP;ATIBAIA;Mandado de prisão cumprido;01/01/25;;;;;;;;34;;Estadual;Formulário 8
SP;AURIFLAMA;Mandado de prisão cumprido;01/01/25;;;;;;;;5;;Estadual;Formulário 8
SP;AVAÍ;Mandado de prisão cumprido;01/01/25;;;;;;;;2;;Estadual;Formulário 8
SP;AVANHANDAVA;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;AVARÉ;Mandado de prisão cumprido;01/01/25;;;;;;;;29;;Estadual;Formulário 8
SP;BADY BASSITT;Mandado de prisão cumprido;01/01/25;;;;;;;;4;;Estadual;Formulário 8
SP;BALBINOS;Mandado de prisão cumprido;01/01/25;;;;;;;;2;;Estadual;Formulário 8
SP;BÁLSAMO;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BANANAL;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BARÃO DE ANTONINA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BARBOSA;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;BARIRI;Mandado de prisão cumprido;01/01/25;;;;;;;;7;;Estadual;Formulário 8
SP;BARRA BONITA;Mandado de prisão cumprido;01/01/25;;;;;;;;4;;Estadual;Formulário 8
SP;BARRA DO CHAPÉU;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BARRA DO TURVO;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BARRETOS;Mandado de prisão cumprido;01/01/25;;;;;;;;48;;Estadual;Formulário 8
SP;BARRINHA;Mandado de prisão cumprido;01/01/25;;;;;;;;8;;Estadual;Formulário 8
SP;BARUERI;Mandado de prisão cumprido;01/01/25;;;;;;;;25;;Estadual;Formulário 8
SP;BASTOS;Mandado de prisão cumprido;01/01/25;;;;;;;;3;;Estadual;Formulário 8
SP;BATATAIS;Mandado de prisão cumprido;01/01/25;;;;;;;;8;;Estadual;Formulário 8
SP;BAURU;Mandado de prisão cumprido;01/01/25;;;;;;;;141;;Estadual;Formulário 8
SP;BEBEDOURO;Mandado de prisão cumprido;01/01/25;;;;;;;;19;;Estadual;Formulário 8
SP;BENTO DE ABREU;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BERNARDINO DE CAMPOS;Mandado de prisão cumprido;01/01/25;;;;;;;;2;;Estadual;Formulário 8
SP;BERTIOGA;Mandado de prisão cumprido;01/01/25;;;;;;;;28;;Estadual;Formulário 8
SP;BILAC;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;BIRIGUI;Mandado de prisão cumprido;01/01/25;;;;;;;;21;;Estadual;Formulário 8
SP;BIRITIBA MIRIM;Mandado de prisão cumprido;01/01/25;;;;;;;;7;;Estadual;Formulário 8
SP;BOA ESPERANÇA DO SUL;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;BOCAINA;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;BOFETE;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BOITUVA;Mandado de prisão cumprido;01/01/25;;;;;;;;6;;Estadual;Formulário 8
SP;BOM JESUS DOS PERDÕES;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BOM SUCESSO DE ITARARÉ;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BORÁ;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BORACÉIA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BORBOREMA;Mandado de prisão cumprido;01/01/25;;;;;;;;3;;Estadual;Formulário 8
SP;BOREBI;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BOTUCATU;Mandado de prisão cumprido;01/01/25;;;;;;;;54;;Estadual;Formulário 8
SP;BRAGANÇA PAULISTA;Mandado de prisão cumprido;01/01/25;;;;;;;;36;;Estadual;Formulário 8
SP;BRAÚNA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BREJO ALEGRE;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;BRODOWSKI;Mandado de prisão cumprido;01/01/25;;;;;;;;1;;Estadual;Formulário 8
SP;BROTAS;Mandado de prisão cumprido;01/01/25;;;;;;;;3;;Estadual;Formulário 8
SP;BURI;Mandado de prisão cumprido;01/01/25;;;;;;;;5;;Estadual;Formulário 8
SP;BURITAMA;Mandado de prisão cumprido;01/01/25;;;;;;;;2;;Estadual;Formulário 8
SP;BURITIZAL;Mandado de prisão cumprido;01/01/25;;;;;;;;2;;Estadual;Formulário 8
SP;CABRÁLIA PAULISTA;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;CABREÚVA;Mandado de prisão cumprido;01/01/25;;;;;;;;8;;Estadual;Formulário 8
SP;CAÇAPAVA;Mandado de prisão cumprido;01/01/25;;;;;;;;12;;Estadual;Formulário 8
SP;CACHOEIRA PAULISTA;Mandado de prisão cumprido;01/01/25;;;;;;;;5;;Estadual;Formulário 8
SP;CACONDE;Mandado de prisão cumprido;01/01/25;;;;;;;;2;;Estadual;Formulário 8
SP;CAFELÂNDIA;Mandado de prisão cumprido;01/01/25;;;;;;;;2;;Estadual;Formulário 8
SP;CAIABU;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
SP;CAIEIRAS;Mandado de prisão cumprido;01/01/25;;;;;;;;12;;Estadual;Formulário 8
SP;CAIUÁ;Mandado de prisão cumprido;01/01/25;;;;;;;;0;;Estadual;Formulário 8
